iter,errorF,pearson,edgeR
122,56.0976150866666,0.969833696801655,0.386132714151848
123,56.096276361596,0.96986729657027,0.384875903664583
124,56.0949182514078,0.969901704727167,0.386197096650169
125,56.0935357111839,0.969937078212085,0.385237104638276
126,56.0921297509484,0.969973319614721,0.386903047725819
127,56.0907115278198,0.970010046016057,0.388233202973478
128,56.0892986484142,0.970046686628491,0.388941008384618
129,56.0879032157491,0.970082804228748,0.387640331281833
130,56.0865302019372,0.970118131061329,0.386858518015453
131,56.0851775573155,0.970152704906935,0.387167169729692
132,56.083841494749,0.970186543815397,0.388467999995944
133,56.0825181600416,0.970219650344791,0.388815294368495
134,56.0812014730818,0.97025219609264,0.390036382240024
135,56.0798861005756,0.970284522292538,0.390688078346332
136,56.0785654135232,0.970317020044773,0.390421448971877
137,56.0772286958807,0.970350117311416,0.389649438343815
138,56.0758723001675,0.970384030303435,0.389054830882812
139,56.0745168957477,0.970418233514432,0.38962111898686
140,56.0731878484979,0.970451895844568,0.38776995004552
141,56.0718907287074,0.970484736550041,0.387760821661661
142,56.0706320796488,0.970516555720016,0.388657220722636
143,56.0694198250011,0.970547188410937,0.389038092658634
144,56.0682396809135,0.970577164360916,0.388274270122419
145,56.0670769186263,0.970606966322668,0.389051566925039
146,56.065940841133,0.970636371127301,0.39099165123478
147,56.0648445613887,0.970665020577285,0.391496524856041
148,56.0637895431864,0.970692834303432,0.390483735725468
149,56.0627680075166,0.970719913681829,0.389663979792716
150,56.0617765158987,0.970746230527385,0.388456131591852
151,56.0608177110522,0.970771568731616,0.388467382465961
152,56.0598932042083,0.970795803244032,0.389769455397056
153,56.0590013121487,0.970818958246205,0.392380044596349
154,56.0581381090922,0.970841127012485,0.389847565718674
155,56.0572979186615,0.970862462864798,0.389474317884137
156,56.0564767208274,0.970883076484965,0.389241896902952
157,56.0556734121918,0.970903052758529,0.387771951106875
158,56.0548850173244,0.970922601763738,0.389187510962882
159,56.0541073146085,0.970941955604465,0.388794711978376
160,56.0533362963662,0.970961286913858,0.389253143994417
161,56.0525700179375,0.970980697161875,0.389104048401415
162,56.0518107167432,0.971000069120906,0.390088559435234
163,56.0510632331667,0.971019201754388,0.391258930235492
164,56.0503301113424,0.971038015459575,0.391605412065282
165,56.0496118220583,0.97105645516543,0.392642020691883
166,56.0489063449532,0.971074505568093,0.393487447707093
167,56.0482074432541,0.97109233189726,0.391591779367086
168,56.0475112666577,0.971109978077809,0.390824137154307
169,56.0468170971269,0.971127501457208,0.391884354653384
170,56.04612826294,0.971144810501863,0.394004277723981
171,56.0454487540883,0.971161786758816,0.394280848327189
172,56.0447776680011,0.971178532346332,0.394832877616214
173,56.0441146651669,0.971195029848703,0.396736455554424
174,56.0434598672744,0.971211192803128,0.39527619992894
175,56.0428095720682,0.97122714537668,0.398809326125889
176,56.0421589421832,0.971243062377147,0.399061773727306
177,56.0415051501929,0.971259051961193,0.398427249639803
178,56.0408471571734,0.971275166963653,0.398805710870828
179,56.040185569295,0.971291377365643,0.399048770399293
180,56.0395222004195,0.971307601607685,0.397778095126877
181,56.0388595494814,0.971323768833121,0.397428040059461
182,56.0381986459298,0.97133989437089,0.397375435003263
183,56.0375397371023,0.971355991286064,0.397797299418466
184,56.0368859030915,0.971371944504205,0.398880576615844
185,56.0362362154657,0.971387771509282,0.399567786380655
186,56.0355890185448,0.971403516742855,0.39850770212627
187,56.0349433675323,0.971419220287567,0.39950175942222
188,56.0342978487657,0.971434965586987,0.398063080143439
189,56.0336509644183,0.971450837199192,0.397226507728995
190,56.0330017617803,0.97146687103542,0.398075031725258
191,56.0323498626144,0.971483072319413,0.399665135889055
192,56.0316952483792,0.971499458660381,0.399819913572377
193,56.0310391371376,0.971516017509806,0.40285959607763
194,56.0303844849345,0.971532652545238,0.403205103580341
195,56.029733971208,0.971549245373599,0.404771555301978
196,56.0290893519915,0.971565720662247,0.405790859585551
197,56.0284517202809,0.97158204425553,0.405540355918833
198,56.0278223603478,0.971598173740875,0.405741331947726
199,56.0272025075831,0.971614059280803,0.405222531060482
200,56.0265921247265,0.971629712439411,0.405106039633385
201,56.0259892015337,0.971645211321792,0.405139402586986
202,56.0253900137598,0.9716606714833,0.404471411945285
203,56.0247900356778,0.971676246724623,0.403167869507327
204,56.0241862268199,0.971692073956355,0.401683673775594
205,56.0235748602359,0.971708284450155,0.402294060922634
206,56.0229513826298,0.971724962261283,0.401374371660689
207,56.0223131278725,0.971742108408631,0.402092894930849
208,56.0216577119336,0.971759775324266,0.40250919021029
209,56.0209824977258,0.971778046583951,0.402760552820693
210,56.0202856130411,0.971796971582573,0.402374895236027
211,56.0195674969823,0.971816548740685,0.403598969610593
212,56.0188316916319,0.971836679100521,0.404455718426741
213,56.0180820993299,0.971857300670437,0.404757811744721
214,56.0173212389215,0.971878364458501,0.405662770785544
215,56.0165502040931,0.971899788666706,0.404926260846649
216,56.0157711508118,0.971921424810288,0.405505526736013
217,56.0149894214959,0.97194301608681,0.404895088782565
218,56.0142118449297,0.97196428046685,0.406106713644461
219,56.0134440400044,0.971984980835354,0.406763805012996
220,56.0126875474421,0.972005038266405,0.407655377446582
221,56.0119399086714,0.972024541199651,0.407957099986042
222,56.0111985724626,0.972043593015648,0.407424906545169
223,56.0104617456448,0.972062255544943,0.406598031829168
224,56.009726466032,0.97208059949529,0.407256048560761
225,56.0089868937836,0.972098817141939,0.408268314695366
226,56.0082335964476,0.972117237085076,0.410429696325347
227,56.0074590079598,0.972136248390606,0.410838824490352
228,56.0066707831658,0.972155772693704,0.41221144631269
229,56.0058910239303,0.972175159309295,0.412494230759654
230,56.005136028288,0.972193885133075,0.412720707734532
231,56.0044065527324,0.972211889963231,0.414366151080602
232,56.0036966617032,0.972229282764442,0.413411692060815
233,56.0030005590103,0.972246185161897,0.413050625217377
234,56.0023128858806,0.972262785130895,0.411603961292105
235,56.0016291758143,0.972279243694229,0.411442155797327
236,56.0009463272912,0.972295651638826,0.41240803188705
237,56.0002621266055,0.972312074918632,0.410552597861996
238,55.9995730787474,0.972328616774424,0.410549729966527
239,55.9988734579196,0.972345447359404,0.410315847687848
240,55.9981561951421,0.972362777243708,0.408403851795949
241,55.9974145991323,0.972380814738654,0.409796027311925
242,55.9966456987565,0.972399660586784,0.408620107952176
243,55.9958560965289,0.97241917327799,0.409504008869273
244,55.9950649568306,0.972438823751659,0.409959982304866
245,55.9942953836311,0.972457903648162,0.411589617322299
246,55.9935606570466,0.972475970430646,0.411525196615978
247,55.9928626602077,0.972492958664555,0.411910085454643
248,55.9921979968436,0.972508984961959,0.412582583145152
249,55.991561838424,0.9725242211979,0.412860120965777
250,55.9909495506737,0.972538826185041,0.41280687767855
251,55.9903566220731,0.972552944461691,0.4126259408419
252,55.9897793580945,0.972566673927668,0.412246317502253
253,55.9892155433408,0.972580088355133,0.412242084727188
254,55.9886628121886,0.972593278385928,0.41353795835447
255,55.9881185046355,0.972606303496605,0.413859688048954
256,55.9875804821327,0.972619197935362,0.413918701254891
257,55.9870476817102,0.972631992537869,0.415834561206627
258,55.9865198995036,0.97264469012151,0.417616864767918
259,55.9859958513635,0.972657348371667,0.416778103371863
260,55.9854728548595,0.972670048408955,0.416628122469209
261,55.984957226973,0.972682490503988,0.417108294949488
262,55.9844552629361,0.972694489010202,0.417541367215019
263,55.9839675697359,0.972706065198438,0.416867334765006
264,55.9834928679777,0.972717294720929,0.414575282061816
265,55.9830293803335,0.972728237908904,0.414046701838443
266,55.982575311637,0.97273893351318,0.414201718864385
267,55.9821305143629,0.972749355648018,0.41537451267766
268,55.981694986592,0.972759466558654,0.414084354055478
269,55.9812676902844,0.97276931210017,0.413635467840722
270,55.9808467899639,0.972778957532402,0.413986261555174
271,55.9804309069175,0.972788418583287,0.41390344076221
272,55.980018332996,0.972797723956773,0.413966801992416
273,55.979606387853,0.972806954948955,0.413947395234389
274,55.9791916071972,0.972816215163856,0.414604845669855
275,55.9787701678304,0.97282564538657,0.41374767759297
276,55.9783380920344,0.972835368183769,0.414507538157052
277,55.9778892334581,0.97284557623735,0.414279969452415
278,55.9774094370538,0.972856735309646,0.414358583219547
279,55.9768781747524,0.972869482170458,0.413048877153749
280,55.9762961412049,0.972883829452725,0.412275101900321
281,55.9756968004301,0.972898761404268,0.413106967423516
282,55.9751130261561,0.972913274031942,0.413757329455061
283,55.9745572064075,0.972926925109738,0.413985782113872
284,55.9740286764541,0.972939724948346,0.413906807516911
285,55.9735240053046,0.972951833152274,0.415054253721897
286,55.973042079961,0.972963308200769,0.415830752023295
287,55.9725812504071,0.972974156129143,0.415476625848211
288,55.9721370516565,0.972984522238561,0.415320355406152
289,55.9717052112257,0.972994557283106,0.416177426228326
290,55.9712818342938,0.973004407121691,0.416338313344296
291,55.9708632451479,0.973014186914224,0.416332047134817
292,55.9704461481514,0.973023991883999,0.415947089360047
293,55.9700279537841,0.973033895150129,0.416248198091263
294,55.9696071571624,0.973043926493968,0.417080612347161
295,55.9691839681283,0.973054058161039,0.417231866834811
296,55.9687601421632,0.973064250739929,0.416366329027679
297,55.968338245125,0.973074476852292,0.416839753424142
298,55.9679201074898,0.973084703252706,0.416310389446194
299,55.9675052302179,0.973094936790803,0.417080668273855
300,55.9670909890113,0.973105245308873,0.418004389158664
