iter,errorF,pearson,edgeR
92,48.2068495394139,0.966462193956586,0.413268397911929
93,48.2042167412423,0.966527070594768,0.411291433265437
94,48.201650522271,0.966590091815389,0.411331172894531
95,48.1991633915764,0.966650901996653,0.411157617900372
96,48.1967833417764,0.96670864259736,0.409246898860455
97,48.1944989395927,0.966763754457094,0.410704354316044
98,48.1922715444654,0.966817272801887,0.410087130407742
99,48.1900800483715,0.966869797959996,0.410067862814694
100,48.1879163191121,0.96692153293796,0.411242947092663
101,48.185763362582,0.966972858645668,0.411854973599148
102,48.1836027423488,0.967024325713084,0.411691456282209
103,48.1814214385605,0.967076120306279,0.41156237412157
104,48.1792182507751,0.967128231872034,0.412656532493057
105,48.1769935756287,0.967181051285093,0.415512491378321
106,48.1747574860362,0.967234035033452,0.415943618874846
107,48.1725424264351,0.967286313496726,0.4135176190786
108,48.1703850695553,0.967336994033546,0.412421306851443
109,48.1683041873405,0.967385726863503,0.412556725980424
110,48.1662982007616,0.967432736313962,0.413146408747173
111,48.1643520790046,0.967478499882839,0.412966248724407
112,48.1624487104583,0.967523547935043,0.413463299556473
113,48.1605681195287,0.967568278158951,0.41569570638348
114,48.158689653003,0.967613169734848,0.415642268730299
115,48.1568022205458,0.967658533882316,0.416795796142995
116,48.154917682871,0.967704044725537,0.416491233646131
117,48.1530442488909,0.967749503476385,0.416275364453972
118,48.151187654222,0.967794772290833,0.412218698442381
119,48.1493515788808,0.96783971065147,0.413085503041971
120,48.1475297299413,0.967884411613312,0.414581093623535
121,48.145706521688,0.967929336239372,0.413660271543408
122,48.1438608702538,0.967975077714785,0.414133393566086
123,48.1419810391552,0.968021970444511,0.416526988950858
124,48.1400610510992,0.968070103488602,0.415661151336299
125,48.1381012981226,0.968119278502227,0.415748919182604
126,48.1361034354904,0.968169414220964,0.416373381431842
127,48.134072009264,0.968220331888251,0.418366172388708
128,48.1320083778653,0.968272089361212,0.419249702574331
129,48.1299066811512,0.968324949252188,0.421088645457363
130,48.1277684351701,0.968378954177972,0.423495207038039
131,48.1256018266644,0.96843399040586,0.422907808989762
132,48.1234198542166,0.96848948550015,0.423301510530262
133,48.1212465435853,0.968544617948007,0.423392438502699
134,48.1191108293896,0.968598434660699,0.423610582663395
135,48.1170240157738,0.968650523533008,0.423418248432336
136,48.1149839703053,0.968700992749099,0.424414364215263
137,48.1129832058925,0.968750081020278,0.423619816599991
138,48.1110141179133,0.968798031489542,0.426462954698348
139,48.1090652676468,0.968845073708344,0.425576641446576
140,48.1071179006274,0.968891788926884,0.425718603386242
141,48.1051649378301,0.968938547513958,0.424946731003167
142,48.1032168496303,0.968985198033016,0.426384022225333
143,48.1013024511185,0.969030994312103,0.427638863371637
144,48.0994332033443,0.969075543684396,0.427892326377382
145,48.0975926264617,0.969119313050667,0.428205563618175
146,48.0957593980427,0.969163073081474,0.429687599884767
147,48.093925035103,0.969207165769208,0.430863034290056
148,48.0920978125998,0.969251162241543,0.432422407360466
149,48.090290752396,0.969294431819045,0.431534299742875
150,48.0884980036564,0.969337093819122,0.427874897851301
151,48.086695509252,0.969379843684647,0.429448874607507
152,48.0848630374089,0.969423197414589,0.427845252536394
153,48.0829948202034,0.969467286852847,0.426633756269146
154,48.0810959915042,0.969512091116003,0.428014698447556
155,48.0791897548273,0.969557195369885,0.428415048581074
156,48.0772920669917,0.969602170201996,0.426841557875321
157,48.0753976372715,0.969647116515473,0.423267368429187
158,48.0735000698085,0.969692190757618,0.421832217150416
159,48.0715929122617,0.969737623487993,0.410699648719127
160,48.0696743688732,0.96978350519733,0.409272970707542
161,48.0677426386105,0.969829895074525,0.411567065286176
162,48.0657995851729,0.969876738329914,0.412304402362398
163,48.0638576651915,0.969923499283394,0.412334267227693
164,48.0619186955189,0.969970069019208,0.4124859709131
165,48.0599863537234,0.970016225026775,0.413539511372773
166,48.0580626878292,0.970061956010278,0.412579012351756
167,48.0561470596851,0.970107509317634,0.410255812155911
168,48.0542310659707,0.970153146227889,0.411934249998601
169,48.0523033846473,0.970199203170842,0.411430107132742
170,48.0503622379312,0.970245800438911,0.410428425725259
171,48.0484177134419,0.970292658452792,0.412370742782411
172,48.0464837453622,0.970339276061631,0.41109854191674
173,48.0445728616774,0.970385141606616,0.410217037387722
174,48.042693377491,0.970429898591864,0.408693580515755
175,48.0408287785066,0.970474217350289,0.413971148824681
176,48.0389603665778,0.970519002928054,0.41395950427485
177,48.0370960909754,0.970564010526724,0.414431592879518
178,48.0352703691251,0.970608156459326,0.414138739823641
179,48.0335073258362,0.97065071323224,0.415568320124728
180,48.031809814574,0.970691438740848,0.418691399235354
181,48.0301702483303,0.97073056729101,0.41922709363237
182,48.0285779081948,0.970768458476587,0.419855984776873
183,48.0270229565436,0.970805401253058,0.420305589589926
184,48.0255000818365,0.970841608235254,0.420931837618524
185,48.0240087374874,0.97087718208433,0.419489145526726
186,48.0225507305682,0.970912022574472,0.418851137481618
187,48.0211273406419,0.970946008395381,0.418439408937012
188,48.0197374807687,0.97097929300939,0.416134004860858
189,48.0183826675392,0.971011802059339,0.415988693044603
190,48.0170755286531,0.971043123377254,0.41565500851011
191,48.0158263437407,0.971073019619856,0.417875460056359
192,48.0146359494183,0.971101477707637,0.419429212939151
193,48.0134993019541,0.971128576478672,0.41968232283834
194,48.0124088926874,0.971154515210886,0.419525694639808
195,48.0113573704457,0.971179465474252,0.41944743583309
196,48.010338353013,0.971203563814746,0.421909792344522
197,48.0093478648762,0.971226876694114,0.421544039509638
198,48.0083821180173,0.971249502193699,0.421011463836012
199,48.00743762423,0.971271562423831,0.421884349254251
200,48.0065125752506,0.971293078337204,0.42267320596171
201,48.0056081662934,0.971314018770734,0.422575415158804
202,48.0047275859786,0.971334243552302,0.423449334776252
203,48.0038732537181,0.971353689821255,0.425060777140172
204,48.0030457347073,0.97137238264973,0.424806753718185
205,48.0022445359843,0.971390351102735,0.421687872832298
206,48.0014691293374,0.971407583139676,0.423613110633884
207,48.0007180777795,0.971424103531479,0.424399223077638
208,47.999989038229,0.971439968946884,0.423204197909704
209,47.9992790654725,0.971455267015643,0.423959855276926
210,47.9985845952181,0.971470059145199,0.423552341599455
211,47.9979029798351,0.971484404764571,0.423203562516292
212,47.9972331920153,0.97149834723186,0.423830384747063
213,47.9965728943459,0.971511983305025,0.423441635454875
214,47.9959181983768,0.971525479923026,0.423903654654562
215,47.9952662919529,0.971538882537141,0.424666633472674
216,47.9946146015523,0.971552269654436,0.425269019999321
217,47.9939594893176,0.971565797414096,0.425316895552636
218,47.9932970616258,0.971579609991421,0.426798876546705
219,47.9926245260968,0.971593795813153,0.426027846571682
220,47.9919393835783,0.971608389467866,0.426656999758208
221,47.9912394243166,0.971623431576503,0.427278292648278
222,47.9905216578348,0.97163899912755,0.428361283658292
223,47.9897795455355,0.971655278519684,0.427665340313004
224,47.9890099108381,0.97167237005796,0.427628531456984
225,47.9882300578182,0.971689803464887,0.425042164011207
226,47.9874663322065,0.971706758798308,0.426702258715275
227,47.9867138046029,0.971723303631642,0.425588480095138
228,47.9859477913648,0.97174012297178,0.425892254720232
229,47.9851763141505,0.971757086502008,0.424874229428202
230,47.9844134522886,0.971773771299288,0.421518962198457
231,47.9836550822098,0.971790242934885,0.421498504151631
232,47.9828937072759,0.971806703162997,0.421764681500784
233,47.9821275245872,0.971823223920333,0.422292203562343
234,47.9813595909853,0.971839788541775,0.421154211773128
235,47.9805949250289,0.971856389147127,0.421912355301158
236,47.9798387412457,0.971872941875621,0.422356309557231
237,47.9790924107142,0.971889456391561,0.421933470233149
238,47.9783523804276,0.971906052456989,0.419101733910624
239,47.9776165204651,0.971922732322122,0.419543460215969
240,47.9768891971712,0.971939294651019,0.42096397121686
241,47.9761775962523,0.971955448362042,0.42047024116247
242,47.9754808795399,0.971971148057543,0.422431421086961
243,47.9747810104289,0.971986888236464,0.421714751604206
244,47.9740497923701,0.972003430051679,0.422046144481678
245,47.973291022786,0.972020705096695,0.435952986873389
246,47.9725515564887,0.972037457066191,0.4346781348638
247,47.9718491849379,0.972053237009426,0.425917774151538
248,47.9711767841236,0.972068222368405,0.436882209055741
249,47.9705290720808,0.972082529243722,0.43827554863678
250,47.9699028666454,0.972096220221728,0.438316304693589
251,47.9692935156312,0.972109444935489,0.426378123149069
252,47.9686952817141,0.972122399792099,0.426716508141093
253,47.9681027987773,0.97213528608672,0.425775586255487
254,47.9675124962457,0.972148254785414,0.437155216283719
255,47.9669216613,0.972161348767099,0.43869637148574
256,47.9663326227328,0.972174460622916,0.439182780161625
257,47.9657533469519,0.9721873641736,0.438806666022048
258,47.9651890388402,0.972199901809883,0.43850934257196
259,47.9646386758828,0.972212076426344,0.437996960726252
260,47.9640997907638,0.97222391447075,0.436809736368105
261,47.9635720770052,0.97223546278674,0.436818796246353
262,47.9630560572959,0.972246753390374,0.436767849206158
263,47.9625524446651,0.972257809845789,0.436313283835387
264,47.962062174201,0.972268596681464,0.436041620036862
265,47.9615854085339,0.972279100020543,0.436826074444497
266,47.961121199421,0.972289344375618,0.43758008826418
267,47.9606662153393,0.972299434432372,0.438445638693082
268,47.9602128758341,0.972309610423584,0.439426339828287
269,47.9597515493216,0.972320203489163,0.441112127781431
270,47.9592817248888,0.972331271827809,0.440886434315897
271,47.958814727813,0.972342435458105,0.441368723239803
272,47.9583563962311,0.972353453838721,0.440820488327651
273,47.9579044202824,0.972364352900062,0.440516046698428
274,47.9574546504218,0.972375215915615,0.442298718298175
275,47.9570027819013,0.972386157455422,0.441249107322287
276,47.9565448945637,0.972397305159975,0.441243266083405
277,47.956077372832,0.972408826679943,0.440717577421566
278,47.955596237401,0.972420859791557,0.440907022523174
279,47.9550975370062,0.972433508662869,0.43224259379426
280,47.9545782994049,0.972446832230836,0.43267917193424
281,47.9540394348457,0.972460781825608,0.432547709722082
282,47.9534886765668,0.9724751124258,0.432326936984265
283,47.9529382662447,0.972489426786026,0.433084682246634
284,47.9523976866905,0.972503403655337,0.434086295187673
285,47.9518698579626,0.97251693359957,0.434657511261156
286,47.9513523923194,0.972530058982347,0.435163538193719
287,47.9508379795121,0.972542971346311,0.434368483006522
288,47.9503183800199,0.972555924236415,0.43210602759279
289,47.9497871224247,0.97256911687031,0.434631570908366
290,47.9492459696642,0.972582579067923,0.434018338537127
291,47.948708168187,0.972595942435139,0.434019969911261
292,47.9481789064363,0.972609024340197,0.432802859505906
293,47.9476541615086,0.972621916927342,0.433101563847995
294,47.947129276858,0.972634746216373,0.432707645007885
295,47.9466014904568,0.972647616516824,0.432826026367313
296,47.9460704949368,0.972660592014364,0.432100248295534
297,47.9455378309763,0.972673677951836,0.429272889732952
298,47.945005441265,0.972686833122668,0.428818082398351
299,47.9444752265316,0.972699980313407,0.427405290749706
300,47.9439486197181,0.972713046013741,0.428222249947834
